word,entity,name,alignment
and,O,X,X
Death,B,Death,neutral
lay,O,X,X
there,O,X,X
conquered,O,X,X
and,O,X,X
so,O,X,X
weak,O,X,X
that,O,X,X
he,O,X,X
could,O,X,X
not,O,X,X
get,O,X,X
up,O,X,X
again,O,X,X
What,O,X,X
will,O,X,X
be,O,X,X
done,O,X,X
now,O,X,X
said,O,X,X
he,O,X,X
if,O,X,X
I,O,X,X
stay,O,X,X
lying,O,X,X
here,O,X,X
in,O,X,X
a,O,X,X
corner,O,X,X
No,O,X,X
one,O,X,X
will,O,X,X
die,O,X,X
in,O,X,X
the,O,X,X
world,O,X,X
and,O,X,X
it,O,X,X
will,O,X,X
get,O,X,X
so,O,X,X
full,O,X,X
of,O,X,X
people,O,X,X
that,O,X,X
they,O,X,X
wont,O,X,X
have,O,X,X
room,O,X,X
to,O,X,X
stand,O,X,X
beside,O,X,X
each,O,X,X
other,O,X,X
In,O,X,X
the,O,X,X
meantime,O,X,X
a,B,Man,good
young,I,Man,good
man,I,Man,good
came,O,X,X
along,O,X,X
the,O,X,X
road,O,X,X
who,O,X,X
was,O,X,X
strong,O,X,X
and,O,X,X
healthy,O,X,X
singing,O,X,X
a,O,X,X
song,O,X,X
and,O,X,X
glancing,O,X,X
around,O,X,X
on,O,X,X
every,O,X,X
side,O,X,X
When,O,X,X
he,O,X,X
saw,O,X,X
the,B,Death,neutral
halffainting,I,Death,neutral
one,I,Death,neutral
he,O,X,X
went,O,X,X
compassionately,O,X,X
to,O,X,X
him,O,X,X
raised,O,X,X
him,O,X,X
up,O,X,X
poured,O,X,X
a,O,X,X
strengthening,O,X,X
draught,O,X,X
out,O,X,X
of,O,X,X
his,O,X,X
flask,O,X,X
for,O,X,X
him,O,X,X
and,O,X,X
waited,O,X,X
till,O,X,X
he,O,X,X
came,O,X,X
round,O,X,X
Dost,O,X,X
thou,O,X,X
know,O,X,X
said,O,X,X
the,B,Death,neutral
stranger,I,Death,neutral
whilst,O,X,X
he,O,X,X
was,O,X,X
getting,O,X,X
up,O,X,X
who,O,X,X
I,O,X,X
am,O,X,X
and,O,X,X
who,O,X,X
it,O,X,X
is,O,X,X
whom,O,X,X
thou,O,X,X
hast,O,X,X
helped,O,X,X
on,O,X,X
his,O,X,X
legs,O,X,X
again,O,X,X
No,O,X,X
answered,O,X,X
the,B,Man,neutral
youth,I,Man,neutral
I,O,X,X
do,O,X,X
not,O,X,X
know,O,X,X
thee,O,X,X
I,O,X,X
am,O,X,X
Death,B,Death,neutral
said,O,X,X
he,O,X,X
I,O,X,X
spare,O,X,X
no,O,X,X
one,O,X,X
and,O,X,X
can,O,X,X
make,O,X,X
no,O,X,X
exception,O,X,X
with,O,X,X
thee,O,X,X
but,O,X,X
that,O,X,X
thou,O,X,X
mayst,O,X,X
see,O,X,X
that,O,X,X
I,O,X,X
am,O,X,X
grateful,O,X,X
I,O,X,X
promise,O,X,X
thee,O,X,X
that,O,X,X
I,O,X,X
will,O,X,X
not,O,X,X
fall,O,X,X
on,O,X,X
thee,O,X,X
unexpectedly,O,X,X
but,O,X,X
will,O,X,X
send,O,X,X
my,O,X,X
messengers,B,Messangers,neutral
to,O,X,X
thee,O,X,X
before,O,X,X
I,O,X,X
come,O,X,X
and,O,X,X
take,O,X,X
thee,O,X,X
away,O,X,X
Well,O,X,X
said,O,X,X
the,B,Man,good
youth,I,Man,good
it,O,X,X
is,O,X,X
something,O,X,X
gained,O,X,X
that,O,X,X
I,O,X,X
shall,O,X,X
know,O,X,X
when,O,X,X
thou,O,X,X
comest,O,X,X
and,O,X,X
at,O,X,X
any,O,X,X
rate,O,X,X
be,O,X,X
safe,O,X,X
from,O,X,X
thee,O,X,X
for,O,X,X
so,O,X,X
long,O,X,X
Then,O,X,X
he,O,X,X
went,O,X,X
on,O,X,X
his,O,X,X
way,O,X,X
and,O,X,X
was,O,X,X
lighthearted,O,X,X
and,O,X,X
enjoyed,O,X,X
himself,O,X,X
and,O,X,X
lived,O,X,X
without,O,X,X
thought,O,X,X
But,O,X,X
youth,O,X,X
and,O,X,X
health,O,X,X
did,O,X,X
not,O,X,X
last,O,X,X
long,O,X,X
soon,O,X,X
came,O,X,X
sicknesses,O,X,X
and,O,X,X
sorrows,O,X,X
which,O,X,X
tormented,O,X,X
him,O,X,X
by,O,X,X
day,O,X,X
and,O,X,X
took,O,X,X
away,O,X,X
his,O,X,X
rest,O,X,X
by,O,X,X
night,O,X,X
Die,O,X,X
I,O,X,X
shall,O,X,X
not,O,X,X
said,O,X,X
he,O,X,X
to,O,X,X
himself,O,X,X
for,O,X,X
Death,B,Death,neutral
will,O,X,X
send,O,X,X
his,O,X,X
messengers,B,Messangers,neutral
before,O,X,X
that,O,X,X
but,O,X,X
I,O,X,X
do,O,X,X
wish,O,X,X
these,O,X,X
wretched,O,X,X
days,O,X,X
of,O,X,X
sickness,O,X,X
were,O,X,X
over,O,X,X
As,O,X,X
soon,O,X,X
as,O,X,X
he,O,X,X
felt,O,X,X
himself,O,X,X
well,O,X,X
again,O,X,X
he,O,X,X
began,O,X,X
once,O,X,X
more,O,X,X
to,O,X,X
live,O,X,X
merrily,O,X,X
Then,O,X,X
one,O,X,X
day,O,X,X
some,O,X,X
one,O,X,X
tapped,O,X,X
him,O,X,X
on,O,X,X
the,O,X,X
shoulder,O,X,X
He,O,X,X
looked,O,X,X
round,O,X,X
and,O,X,X
Death,B,Death,bad
stood,O,X,X
behind,O,X,X
him,O,X,X
and,O,X,X
said,O,X,X
Follow,O,X,X
me,O,X,X
the,O,X,X
hour,O,X,X
of,O,X,X
thy,O,X,X
departure,O,X,X
from,O,X,X
this,O,X,X
world,O,X,X
has,O,X,X
come,O,X,X
What,O,X,X
replied,O,X,X
the,B,Man,neutral
man,I,Man,neutral
wilt,O,X,X
thou,O,X,X
break,O,X,X
thy,O,X,X
word,O,X,X
Didst,O,X,X
thou,O,X,X
not,O,X,X
promise,O,X,X
me,O,X,X
that,O,X,X
thou,O,X,X
wouldst,O,X,X
send,O,X,X
thy,O,X,X
messengers,B,Messangers,neutral
to,O,X,X
me,O,X,X
before,O,X,X
coming,O,X,X
thyself,O,X,X
I,O,X,X
have,O,X,X
seen,O,X,X
none,O,X,X
Silence,O,X,X
answered,O,X,X
Death,B,Death,bad
Have,O,X,X
I,O,X,X
not,O,X,X
sent,O,X,X
one,O,X,X
messenger,B,Messanger,neutral
to,O,X,X
thee,O,X,X
after,O,X,X
another,O,X,X
Did,O,X,X
not,O,X,X
fever,B,Fever,bad
come,O,X,X
and,O,X,X
smite,O,X,X
thee,O,X,X
and,O,X,X
shake,O,X,X
thee,O,X,X
and,O,X,X
cast,O,X,X
thee,O,X,X
down,O,X,X
Has,O,X,X
dizziness,B,Dizziness,bad
not,O,X,X
bewildered,O,X,X
thy,O,X,X
head,O,X,X
Has,O,X,X
not,O,X,X
gout,B,Gout,neutral
twitched,O,X,X
thee,O,X,X
in,O,X,X
all,O,X,X
thy,O,X,X
limbs,O,X,X
Did,O,X,X
not,O,X,X
thine,B,Thine Ears,bad
ears,I,Thine Ears,bad
sing,O,X,X
Did,O,X,X
not,O,X,X
toothache,B,Tooth-ache,bad
bite,O,X,X
into,O,X,X
thy,O,X,X
cheeks,O,X,X
Was,O,X,X
it,O,X,X
not,O,X,X
dark,O,X,X
before,O,X,X
thine,O,X,X
eyes,O,X,X
And,O,X,X
besides,O,X,X
all,O,X,X
that,O,X,X
has,O,X,X
not,O,X,X
my,O,X,X
own,O,X,X
brother,O,X,X
Sleep,B,Sleep,bad
reminded,O,X,X
thee,O,X,X
every,O,X,X
night,O,X,X
of,O,X,X
me,O,X,X
Didst,O,X,X
thou,O,X,X
not,O,X,X
lie,O,X,X
by,O,X,X
night,O,X,X
as,O,X,X
if,O,X,X
thou,O,X,X
wert,O,X,X
already,O,X,X
dead,O,X,X
The,B,Man,neutral
man,I,Man,neutral
could,O,X,X
make,O,X,X
no,O,X,X
answer,O,X,X
he,O,X,X
yielded,O,X,X
to,O,X,X
his,O,X,X
fate,O,X,X
and,O,X,X
went,O,X,X
away,O,X,X
with,O,X,X
Death,B,Death,neutral
