word,entity,name,alignment
houses,O,X,X
one,O,X,X
of,O,X,X
which,O,X,X
projected,O,X,X
farther,B,Father,bad
out,O,X,X
into,O,X,X
the,O,X,X
street,O,X,X
than,O,X,X
the,O,X,X
other,O,X,X
she,O,X,X
sat,O,X,X
down,O,X,X
and,O,X,X
drew,O,X,X
up,O,X,X
her,O,X,X
little,O,X,X
feet,O,X,X
under,O,X,X
her,O,X,X
She,O,X,X
was,O,X,X
getting,O,X,X
colder,O,X,X
and,O,X,X
colder,O,X,X
but,O,X,X
did,O,X,X
not,O,X,X
dare,O,X,X
to,O,X,X
go,O,X,X
home,O,X,X
for,O,X,X
she,O,X,X
had,O,X,X
sold,O,X,X
no,O,X,X
matches,O,X,X
nor,O,X,X
earned,O,X,X
a,O,X,X
single,O,X,X
cent,O,X,X
and,O,X,X
her,B,Father,bad
father,I,Father,bad
would,O,X,X
surely,O,X,X
beat,O,X,X
her,O,X,X
Besides,O,X,X
it,O,X,X
was,O,X,X
cold,O,X,X
at,O,X,X
home,O,X,X
for,O,X,X
they,O,X,X
had,O,X,X
nothing,O,X,X
over,O,X,X
them,O,X,X
but,O,X,X
a,O,X,X
roof,O,X,X
through,O,X,X
which,O,X,X
the,O,X,X
wind,O,X,X
whistled,O,X,X
even,O,X,X
though,O,X,X
the,O,X,X
biggest,O,X,X
cracks,O,X,X
had,O,X,X
been,O,X,X
stuffed,O,X,X
with,O,X,X
straw,O,X,X
and,O,X,X
rags,O,X,X
Her,O,X,X
hands,O,X,X
were,O,X,X
almost,O,X,X
dead,O,X,X
with,O,X,X
cold,O,X,X
Oh,O,X,X
how,O,X,X
much,O,X,X
one,O,X,X
little,O,X,X
match,O,X,X
might,O,X,X
warm,O,X,X
her,O,X,X
If,O,X,X
she,O,X,X
could,O,X,X
only,O,X,X
take,O,X,X
one,O,X,X
from,O,X,X
the,O,X,X
box,O,X,X
and,O,X,X
rub,O,X,X
it,O,X,X
against,O,X,X
the,O,X,X
wall,O,X,X
and,O,X,X
warm,O,X,X
her,O,X,X
hands,O,X,X
She,O,X,X
drew,O,X,X
one,O,X,X
out,O,X,X
Rrratch,O,X,X
How,O,X,X
it,O,X,X
sputtered,O,X,X
and,O,X,X
burned,O,X,X
It,O,X,X
made,O,X,X
a,O,X,X
warm,O,X,X
bright,O,X,X
flame,O,X,X
like,O,X,X
a,O,X,X
little,O,X,X
candle,O,X,X
as,O,X,X
she,O,X,X
held,O,X,X
her,O,X,X
hands,O,X,X
over,O,X,X
it,O,X,X
but,O,X,X
it,O,X,X
gave,O,X,X
a,O,X,X
strange,O,X,X
light,O,X,X
It,O,X,X
really,O,X,X
seemed,O,X,X
to,O,X,X
the,B,match girl,good
little,I,match girl,good
girl,I,match girl,good
as,O,X,X
if,O,X,X
she,O,X,X
were,O,X,X
sitting,O,X,X
before,O,X,X
a,O,X,X
great,O,X,X
iron,O,X,X
stove,O,X,X
with,O,X,X
shining,O,X,X
brass,O,X,X
knobs,O,X,X
and,O,X,X
a,O,X,X
brass,O,X,X
cover,O,X,X
How,O,X,X
wonderfully,O,X,X
the,O,X,X
fire,O,X,X
burned,O,X,X
How,O,X,X
comfortable,O,X,X
it,O,X,X
was,O,X,X
The,B,match girl,good
youngster,I,match girl,good
stretched,O,X,X
out,O,X,X
her,O,X,X
feet,O,X,X
to,O,X,X
warm,O,X,X
them,O,X,X
too,O,X,X
then,O,X,X
the,O,X,X
little,O,X,X
flame,O,X,X
went,O,X,X
out,O,X,X
the,O,X,X
stove,O,X,X
vanished,O,X,X
and,O,X,X
she,O,X,X
had,O,X,X
only,O,X,X
the,O,X,X
remains,O,X,X
of,O,X,X
the,O,X,X
burnt,O,X,X
match,O,X,X
in,O,X,X
her,O,X,X
hand,O,X,X
She,O,X,X
struck,O,X,X
another,O,X,X
match,O,X,X
against,O,X,X
the,O,X,X
wall,O,X,X
It,O,X,X
burned,O,X,X
brightly,O,X,X
and,O,X,X
when,O,X,X
the,O,X,X
light,O,X,X
fell,O,X,X
upon,O,X,X
the,O,X,X
wall,O,X,X
it,O,X,X
became,O,X,X
transparent,O,X,X
like,O,X,X
a,O,X,X
thin,O,X,X
veil,O,X,X
and,O,X,X
she,O,X,X
could,O,X,X
see,O,X,X
through,O,X,X
it,O,X,X
into,O,X,X
a,O,X,X
room,O,X,X
On,O,X,X
the,O,X,X
table,O,X,X
a,O,X,X
snowwhite,O,X,X
cloth,O,X,X
was,O,X,X
spread,O,X,X
and,O,X,X
on,O,X,X
it,O,X,X
stood,O,X,X
a,O,X,X
shining,O,X,X
dinner,O,X,X
service,O,X,X
The,O,X,X
roast,O,X,X
goose,O,X,X
steamed,O,X,X
gloriously,O,X,X
stuffed,O,X,X
with,O,X,X
apples,O,X,X
and,O,X,X
prunes,O,X,X
And,O,X,X
what,O,X,X
was,O,X,X
still,O,X,X
better,O,X,X
the,O,X,X
goose,O,X,X
jumped,O,X,X
down,O,X,X
from,O,X,X
the,O,X,X
dish,O,X,X
and,O,X,X
waddled,O,X,X
along,O,X,X
the,O,X,X
floor,O,X,X
with,O,X,X
a,O,X,X
knife,O,X,X
and,O,X,X
fork,O,X,X
in,O,X,X
its,O,X,X
breast,O,X,X
right,O,X,X
over,O,X,X
to,O,X,X
the,B,match girl,good
little,I,match girl,good
girl,I,match girl,good
Then,O,X,X
the,O,X,X
match,O,X,X
went,O,X,X
out,O,X,X
and,O,X,X
she,O,X,X
could,O,X,X
see,O,X,X
only,O,X,X
the,O,X,X
thick,O,X,X
cold,O,X,X
wall,O,X,X
She,O,X,X
lighted,O,X,X
another,O,X,X
match,O,X,X
Then,O,X,X
she,O,X,X
was,O,X,X
sitting,O,X,X
under,O,X,X
the,O,X,X
most,O,X,X
beautiful,O,X,X
Christmas,O,X,X
tree,O,X,X
It,O,X,X
was,O,X,X
much,O,X,X
larger,O,X,X
and,O,X,X
much,O,X,X
more,O,X,X
beautiful,O,X,X
than,O,X,X
the,O,X,X
one,O,X,X
she,O,X,X
had,O,X,X
seen,O,X,X
last,O,X,X
Christmas,O,X,X
through,O,X,X
the,O,X,X
glass,O,X,X
door,O,X,X
at,O,X,X
the,O,X,X
rich,O,X,X
merchants,O,X,X
home,O,X,X
Thousands,O,X,X
of,O,X,X
candles,O,X,X
burned,O,X,X
on,O,X,X
the,O,X,X
green,O,X,X
branches,O,X,X
and,O,X,X
colored,O,X,X
pictures,O,X,X
like,O,X,X
those,O,X,X
in,O,X,X
the,O,X,X
printshops,O,X,X
looked,O,X,X
down,O,X,X
at,O,X,X
her,O,X,X
The,B,match girl,good
little,I,match girl,good
girl,I,match girl,good
reached,O,X,X
both,O,X,X
her,O,X,X
hands,O,X,X
toward,O,X,X
them,O,X,X
Then,O,X,X
the,O,X,X
match,O,X,X
went,O,X,X
out,O,X,X
But,O,X,X
the,O,X,X
Christmas,O,X,X
lights,O,X,X
mounted,O,X,X
higher,O,X,X
She,O,X,X
saw,O,X,X
them,O,X,X
now,O,X,X
as,O,X,X
bright,O,X,X
stars,O,X,X
in,O,X,X
the,O,X,X
sky,O,X,X
One,O,X,X
of,O,X,X
them,O,X,X
fell,O,X,X
down,O,X,X
forming,O,X,X
a,O,X,X
long,O,X,X
line,O,X,X
of,O,X,X
fire,O,X,X
Now,O,X,X
someone,O,X,X
is,O,X,X
dying,O,X,X
thought,O,X,X
the,B,match girl,good
little,I,match girl,good
girl,I,match girl,good
for,O,X,X
her,B,grandmother,good
old,I,grandmother,good
grandmother,I,grandmother,good
the,O,X,X
only,O,X,X
person,O,X,X
who,O,X,X
had,O,X,X
loved,O,X,X
her,O,X,X
and,O,X,X
who,O,X,X
was,O,X,X
now,O,X,X
dead,O,X,X
had,O,X,X
told,O,X,X
her,O,X,X
that,O,X,X
when,O,X,X
a,O,X,X
star,O,X,X
fell,O,X,X
down,O,X,X
a,O,X,X
soul,O,X,X
went,O,X,X
up,O,X,X
to,O,X,X
God,O,X,X
She,O,X,X
rubbed,O,X,X
another,O,X,X
match,O,X,X
against,O,X,X
the,O,X,X
wall,O,X,X
It,O,X,X
became,O,X,X
bright,O,X,X
again,O,X,X
and,O,X,X
in,O,X,X
the,O,X,X
glow,O,X,X
the,B,grandmother,good
old,I,grandmother,good
grandmother,I,grandmother,good
stood,O,X,X
clear,O,X,X
and,O,X,X
shining,O,X,X
kind,O,X,X
and,O,X,X
lovely,O,X,X
Grandmother,O,X,X
cried,O,X,X
the,B,match girl,good
child,I,match girl,good
Oh,O,X,X
take,O,X,X
me,O,X,X
with,O,X,X
you,O,X,X
I,O,X,X
know,O,X,X
you,O,X,X
will,O,X,X
disappear,O,X,X
when,O,X,X
the,O,X,X
match,O,X,X
is,O,X,X
burned,O,X,X
out,O,X,X
You,O,X,X
will,O,X,X
vanish,O,X,X
like,O,X,X
the,O,X,X
warm,O,X,X
stove,O,X,X
the,O,X,X
wonderful,O,X,X
roast,O,X,X
goose,O,X,X
and,O,X,X
the,O,X,X
beautiful,O,X,X
big,O,X,X
Christmas,O,X,X
tree,O,X,X
And,O,X,X
she,O,X,X
quickly,O,X,X
struck,O,X,X
the,O,X,X
whole,O,X,X
bundle,O,X,X
of,O,X,X
matches,O,X,X
for,O,X,X
she,O,X,X
wished,O,X,X
to,O,X,X
keep,O,X,X
her,B,grandmother,good
grandmother,I,grandmother,good
with,O,X,X
her,O,X,X
And,O,X,X
the,O,X,X
matches,O,X,X
burned,O,X,X
with,O,X,X
such,O,X,X
a,O,X,X
glow,O,X,X
that,O,X,X
it,O,X,X
became,O,X,X
brighter,O,X,X
than,O,X,X
daylight,O,X,X
Grandmother,B,grandmother,good
had,O,X,X
never,O,X,X
been,O,X,X
so,O,X,X
grand,O,X,X
and,O,X,X
beautiful,O,X,X
She,O,X,X
took,O,X,X
the,B,match girl,good
little,I,match girl,good
girl,I,match girl,good
in,O,X,X
her,O,X,X
arms,O,X,X
and,O,X,X
both,O,X,X
of,O,X,X
them,O,X,X
flew,O,X,X
in,O,X,X
brightness,O,X,X
and,O,X,X
joy,O,X,X
above,O,X,X
the,O,X,X
earth,O,X,X
very,O,X,X
very,O,X,X
high,O,X,X
and,O,X,X
up,O,X,X
there,O,X,X
was,O,X,X
neither,O,X,X
cold,O,X,X
nor,O,X,X
hunger,O,X,X
nor,O,X,X
fearthey,O,X,X
were,O,X,X
with,O,X,X
God,O,X,X
But,O,X,X
in,O,X,X
the,O,X,X
corner,O,X,X
leaning,O,X,X
against,O,X,X
the,O,X,X
wall,O,X,X
sat,O,X,X
the,B,match girl,good
little,I,match girl,good
girl,I,match girl,good
with,O,X,X
red,O,X,X
cheeks,O,X,X
and,O,X,X
smiling,O,X,X
mouth,O,X,X
frozen,O,X,X
to,O,X,X
death,O,X,X
on,O,X,X
the,O,X,X
last,O,X,X
evening,O,X,X
of,O,X,X
the,O,X,X
old,O,X,X
year,O,X,X
The,O,X,X
New,O,X,X
Years,O,X,X
sun,O,X,X
rose,O,X,X
upon,O,X,X
a,O,X,X
little,O,X,X
pathetic,O,X,X
figure,O,X,X
The,B,match girl,good
child,I,match girl,good
sat,O,X,X
there,O,X,X
stiff,O,X,X
and,O,X,X
cold,O,X,X
holding,O,X,X
the,O,X,X
matches,O,X,X
of,O,X,X
which,O,X,X
one,O,X,X
bundle,O,X,X
was,O,X,X
almost,O,X,X
burned,O,X,X
She,O,X,X
wanted,O,X,X
to,O,X,X
warm,O,X,X
herself,O,X,X
the,B,People,neutral
people,I,People,neutral
said,O,X,X
No,O,X,X
one,O,X,X
imagined,O,X,X
what,O,X,X
beautiful,O,X,X
things,O,X,X
she,O,X,X
had,O,X,X
seen,O,X,X
and,O,X,X
how,O,X,X
happily,O,X,X
she,O,X,X
had,O,X,X
gone,O,X,X
with,O,X,X
her,B,People,neutral
old,B,grandmother,good
grandmother,I,grandmother,good
into,O,X,X
the,O,X,X
bright,O,X,X
New,O,X,X
Year,O,X,X
