word,entity,name,alignment
to,O,X,X
leave,O,X,X
them,O,X,X
there,O,X,X
alone,O,X,X
the,O,X,X
wild,O,X,X
animals,O,X,X
would,O,X,X
soon,O,X,X
come,O,X,X
and,O,X,X
devour,O,X,X
them,O,X,X
O,O,X,X
you,O,X,X
fool,B,Woodcutter,good
said,O,X,X
she,O,X,X
then,O,X,X
we,O,X,X
will,O,X,X
all,O,X,X
four,O,X,X
starve,O,X,X
you,O,X,X
had,O,X,X
better,O,X,X
get,O,X,X
the,O,X,X
coffins,O,X,X
ready,O,X,X
and,O,X,X
she,O,X,X
left,O,X,X
him,O,X,X
no,O,X,X
peace,O,X,X
until,O,X,X
he,O,X,X
consented,O,X,X
But,O,X,X
I,O,X,X
really,O,X,X
pity,O,X,X
the,B,Children,good
poor,I,Children,good
children,I,Children,good
said,O,X,X
the,B,Woodcutter,good
man,I,Woodcutter,good
The,B,Children,good
two,I,Children,good
children,I,Children,good
had,O,X,X
not,O,X,X
been,O,X,X
able,O,X,X
to,O,X,X
sleep,O,X,X
for,O,X,X
hunger,O,X,X
and,O,X,X
had,O,X,X
heard,O,X,X
what,O,X,X
their,O,X,X
stepmother,B,Wife,bad
had,O,X,X
said,O,X,X
to,O,X,X
their,O,X,X
father,B,Woodcutter,good
Grethel,B,Grethel,good
wept,O,X,X
bitterly,O,X,X
and,O,X,X
said,O,X,X
to,O,X,X
Hansel,B,Hansel,good
It,O,X,X
is,O,X,X
all,O,X,X
over,O,X,X
with,O,X,X
us,O,X,X
Do,O,X,X
be,O,X,X
quiet,O,X,X
Grethel,B,Grethel,good
said,O,X,X
Hansel,B,Hansel,good
and,O,X,X
do,O,X,X
not,O,X,X
fret,O,X,X
we,O,X,X
will,O,X,X
manage,O,X,X
something,O,X,X
And,O,X,X
when,O,X,X
the,B,Parents,neutral
parents,I,Parents,neutral
had,O,X,X
gone,O,X,X
to,O,X,X
sleep,O,X,X
he,O,X,X
got,O,X,X
up,O,X,X
put,O,X,X
on,O,X,X
his,O,X,X
little,O,X,X
coat,O,X,X
opened,O,X,X
the,O,X,X
back,O,X,X
door,O,X,X
and,O,X,X
slipped,O,X,X
out,O,X,X
The,O,X,X
moon,O,X,X
was,O,X,X
shining,O,X,X
brightly,O,X,X
and,O,X,X
the,O,X,X
white,O,X,X
flints,O,X,X
that,O,X,X
lay,O,X,X
in,O,X,X
front,O,X,X
of,O,X,X
the,O,X,X
house,O,X,X
glistened,O,X,X
like,O,X,X
pieces,O,X,X
of,O,X,X
silver,O,X,X
Hansel,B,Hansel,good
stooped,O,X,X
and,O,X,X
filled,O,X,X
the,O,X,X
little,O,X,X
pocket,O,X,X
of,O,X,X
his,O,X,X
coat,O,X,X
as,O,X,X
full,O,X,X
as,O,X,X
it,O,X,X
would,O,X,X
hold,O,X,X
Then,O,X,X
he,O,X,X
went,O,X,X
back,O,X,X
again,O,X,X
and,O,X,X
said,O,X,X
to,O,X,X
Grethel,B,Grethel,good
Be,O,X,X
easy,O,X,X
dear,O,X,X
little,B,Grethel,good
sister,I,Grethel,good
and,O,X,X
go,O,X,X
to,O,X,X
sleep,O,X,X
quietly,O,X,X
God,O,X,X
will,O,X,X
not,O,X,X
forsake,O,X,X
us,O,X,X
and,O,X,X
laid,O,X,X
himself,O,X,X
down,O,X,X
again,O,X,X
in,O,X,X
his,O,X,X
bed,O,X,X
When,O,X,X
the,O,X,X
day,O,X,X
was,O,X,X
breaking,O,X,X
and,O,X,X
before,O,X,X
the,O,X,X
sun,O,X,X
had,O,X,X
risen,O,X,X
the,B,Wife,bad
wife,I,Wife,bad
came,O,X,X
and,O,X,X
awakened,O,X,X
the,B,Children,good
two,I,Children,good
children,I,Children,good
saying,O,X,X
Get,O,X,X
up,O,X,X
you,O,X,X
lazy,O,X,X
bones,O,X,X
we,O,X,X
are,O,X,X
going,O,X,X
into,O,X,X
the,O,X,X
forest,O,X,X
to,O,X,X
cut,O,X,X
wood,O,X,X
Then,O,X,X
she,O,X,X
gave,O,X,X
each,O,X,X
of,O,X,X
them,O,X,X
a,O,X,X
piece,O,X,X
of,O,X,X
bread,O,X,X
and,O,X,X
said,O,X,X
That,O,X,X
is,O,X,X
for,O,X,X
dinner,O,X,X
and,O,X,X
you,O,X,X
must,O,X,X
not,O,X,X
eat,O,X,X
it,O,X,X
before,O,X,X
then,O,X,X
for,O,X,X
you,O,X,X
will,O,X,X
get,O,X,X
no,O,X,X
more,O,X,X
Grethel,B,Grethel,good
carried,O,X,X
the,O,X,X
bread,O,X,X
under,O,X,X
her,O,X,X
apron,O,X,X
for,O,X,X
Hansel,B,Hansel,good
had,O,X,X
his,O,X,X
pockets,O,X,X
full,O,X,X
of,O,X,X
the,O,X,X
flints,O,X,X
Then,O,X,X
they,O,X,X
set,O,X,X
off,O,X,X
all,O,X,X
together,O,X,X
on,O,X,X
their,O,X,X
way,O,X,X
to,O,X,X
the,O,X,X
forest,O,X,X
When,O,X,X
they,O,X,X
had,O,X,X
gone,O,X,X
a,O,X,X
little,O,X,X
way,O,X,X
Hansel,B,Hansel,good
stood,O,X,X
still,O,X,X
and,O,X,X
looked,O,X,X
back,O,X,X
towards,O,X,X
the,O,X,X
house,O,X,X
and,O,X,X
this,O,X,X
he,O,X,X
did,O,X,X
again,O,X,X
and,O,X,X
again,O,X,X
till,O,X,X
his,O,X,X
father,B,Woodcutter,good
said,O,X,X
to,O,X,X
him,O,X,X
Hansel,B,Hansel,good
what,O,X,X
are,O,X,X
you,O,X,X
looking,O,X,X
at,O,X,X
take,O,X,X
care,O,X,X
not,O,X,X
to,O,X,X
forget,O,X,X
your,O,X,X
legs,O,X,X
O,O,X,X
father,B,Woodcutter,good
said,O,X,X
Hansel,B,Hansel,good
lam,O,X,X
looking,O,X,X
at,O,X,X
my,O,X,X
little,O,X,X
white,O,X,X
kitten,O,X,X
who,O,X,X
is,O,X,X
sitting,O,X,X
up,O,X,X
on,O,X,X
the,O,X,X
roof,O,X,X
to,O,X,X
bid,O,X,X
me,O,X,X
goodbye,O,X,X
You,O,X,X
young,B,Hansel,good
fool,I,Hansel,good
said,O,X,X
the,O,X,X
woman,B,Wife,bad
that,O,X,X
is,O,X,X
not,O,X,X
your,O,X,X
kitten,O,X,X
but,O,X,X
the,O,X,X
sunshine,O,X,X
on,O,X,X
the,O,X,X
chimneypot,O,X,X
Of,O,X,X
course,O,X,X
Hansel,B,Hansel,good
had,O,X,X
not,O,X,X
been,O,X,X
looking,O,X,X
at,O,X,X
his,O,X,X
kitten,O,X,X
but,O,X,X
had,O,X,X
been,O,X,X
taking,O,X,X
every,O,X,X
now,O,X,X
and,O,X,X
then,O,X,X
a,O,X,X
flint,O,X,X
from,O,X,X
his,O,X,X
pocket,O,X,X
and,O,X,X
dropping,O,X,X
it,O,X,X
on,O,X,X
the,O,X,X
road,O,X,X
When,O,X,X
they,O,X,X
reached,O,X,X
the,O,X,X
middle,O,X,X
of,O,X,X
the,O,X,X
forest,O,X,X
the,B,Woodcutter,good
father,I,Woodcutter,good
told,O,X,X
the,B,Children,good
children,I,Children,good
to,O,X,X
collect,O,X,X
wood,O,X,X
to,O,X,X
make,O,X,X
a,O,X,X
fire,O,X,X
to,O,X,X
keep,O,X,X
them,O,X,X
warm,O,X,X
and,O,X,X
Hansel,B,Hansel,good
and,O,X,X
Grethel,B,Grethel,good
gathered,O,X,X
brushwood,O,X,X
enough,O,X,X
for,O,X,X
a,O,X,X
little,O,X,X
mountain,O,X,X
j,O,X,X
and,O,X,X
it,O,X,X
was,O,X,X
set,O,X,X
on,O,X,X
fire,O,X,X
and,O,X,X
when,O,X,X
the,O,X,X
flame,O,X,X
was,O,X,X
burning,O,X,X
quite,O,X,X
high,O,X,X
the,B,Wife,bad
wife,I,Wife,bad
said,O,X,X
Now,O,X,X
lie,O,X,X
down,O,X,X
by,O,X,X
the,O,X,X
fire,O,X,X
and,O,X,X
rest,O,X,X
yourselves,O,X,X
you,O,X,X
children,B,Children,good
and,O,X,X
we,O,X,X
will,O,X,X
go,O,X,X
and,O,X,X
cut,O,X,X
wood,O,X,X
and,O,X,X
when,O,X,X
we,O,X,X
are,O,X,X
ready,O,X,X
we,O,X,X
will,O,X,X
come,O,X,X
and,O,X,X
fetch,O,X,X
you,O,X,X
So,O,X,X
Hansel,B,Hansel,good
and,O,X,X
Grethel,B,Grethel,good
sat,O,X,X
by,O,X,X
the,O,X,X
fire,O,X,X
and,O,X,X
at,O,X,X
noon,O,X,X
they,O,X,X
each,O,X,X
ate,O,X,X
their,O,X,X
pieces,O,X,X
of,O,X,X
bread,O,X,X
They,O,X,X
thought,O,X,X
their,O,X,X
father,B,Woodcutter,good
was,O,X,X
in,O,X,X
the,O,X,X
wood,O,X,X
all,O,X,X
the,O,X,X
time,O,X,X
as,O,X,X
they,O,X,X
seemed,O,X,X
to,O,X,X
hear,O,X,X
the,O,X,X
strokes,O,X,X
of,O,X,X
the,O,X,X
axe,O,X,X
but,O,X,X
really,O,X,X
it,O,X,X
was,O,X,X
only,O,X,X
a,O,X,X
dry,O,X,X
branch,O,X,X
hanging,O,X,X
to,O,X,X
a,O,X,X
withered,O,X,X
tree,O,X,X
that,O,X,X
the,O,X,X
wind,O,X,X
moved,O,X,X
to,O,X,X
and,O,X,X
fro,O,X,X
So,O,X,X
when,O,X,X
they,O,X,X
had,O,X,X
stayed,O,X,X
there,O,X,X
a,O,X,X
long,O,X,X
time,O,X,X
their,O,X,X
eyelids,O,X,X
closed,O,X,X
with,O,X,X
weariness,O,X,X
and,O,X,X
they,O,X,X
fell,O,X,X
fast,O,X,X
asleep,O,X,X
When,O,X,X
at,O,X,X
last,O,X,X
they,O,X,X
woke,O,X,X
it,O,X,X
was,O,X,X
night,O,X,X
and,O,X,X
Grethel,B,Grethel,good
began,O,X,X
to,O,X,X
cry,O,X,X
and,O,X,X
said,O,X,X
How,O,X,X
shall,O,X,X
we,O,X,X
ever,O,X,X
get,O,X,X
out,O,X,X
of,O,X,X
this,O,X,X
wood,O,X,X
But,O,X,X
Hansel,B,Hansel,good
comforted,O,X,X
her,O,X,X
saying,O,X,X
Wait,O,X,X
a,O,X,X
little,O,X,X
while,O,X,X
longer,O,X,X
until,O,X,X
the,O,X,X
moon,O,X,X
rises,O,X,X
and,O,X,X
then,O,X,X
we,O,X,X
can,O,X,X
easily,O,X,X
find,O,X,X
the,O,X,X
way,O,X,X
home,O,X,X
And,O,X,X
when,O,X,X
the,O,X,X
full,O,X,X
moon,O,X,X
got,O,X,X
up,O,X,X
Hansel,B,Hansel,good
took,O,X,X
his,O,X,X
little,B,Grethel,good
sister,I,Grethel,good
by,O,X,X
the,O,X,X
hand,O,X,X
and,O,X,X
followed,O,X,X
the,O,X,X
way,O,X,X
where,O,X,X
the,O,X,X
flint,O,X,X
stones,O,X,X
shone,O,X,X
like,O,X,X
silver,O,X,X
and,O,X,X
showed,O,X,X
them,O,X,X
the,O,X,X
road,O,X,X
They,O,X,X
walked,O,X,X
on,O,X,X
the,O,X,X
whole,O,X,X
night,O,X,X
through,O,X,X
and,O,X,X
at,O,X,X
the,O,X,X
break,O,X,X
of,O,X,X
day,O,X,X
they,O,X,X
came,O,X,X
to,O,X,X
their,O,X,X
fathers,B,Woodcutter,good
house,O,X,X
They,O,X,X
knocked,O,X,X
at,O,X,X
the,O,X,X
door,O,X,X
and,O,X,X
when,O,X,X
the,B,Wife,bad
wife,I,Wife,bad
opened,O,X,X
it,O,X,X
and,O,X,X
saw,O,X,X
that,O,X,X
it,O,X,X
was,O,X,X
Hansel,B,Hansel,good
and,O,X,X
Grethel,B,Grethel,good
she,O,X,X
said,O,X,X
You,O,X,X
naughty,B,Children,good
children,I,Children,good
why,O,X,X
did,O,X,X
you,O,X,X
sleep,O,X,X
so,O,X,X
long,O,X,X
in,O,X,X
the,O,X,X
wood,O,X,X
we,O,X,X
thought,O,X,X
you,O,X,X
were,O,X,X
never,O,X,X
coming,O,X,X
home,O,X,X
again,O,X,X
But,O,X,X
the,B,Woodcutter,good
father,I,Woodcutter,good
was,O,X,X
glad,O,X,X
for,O,X,X
it,O,X,X
had,O,X,X
gone,O,X,X
to,O,X,X
his,O,X,X
heart,O,X,X
to,O,X,X
leave,O,X,X
them,O,X,X
both,O,X,X
in,O,X,X
the,O,X,X
woods,O,X,X
alone,O,X,X
Not,O,X,X
very,O,X,X
long,O,X,X
after,O,X,X
that,O,X,X
there,O,X,X
was,O,X,X
again,O,X,X
great,O,X,X
scarcity,O,X,X
in,O,X,X
those,O,X,X
parts,O,X,X
and,O,X,X
the,B,Children,good
children,I,Children,good
heard,O,X,X
their,O,X,X
mother,B,Wife,bad
say,O,X,X
at,O,X,X
night,O,X,X
in,O,X,X
bed,O,X,X
to,O,X,X
their,O,X,X
father,B,Woodcutter,good
Everything,O,X,X
is,O,X,X
finished,O,X,X
up,O,X,X
we,O,X,X
have,O,X,X
only,O,X,X
half,O,X,X
a,O,X,X
loaf,O,X,X
and,O,X,X
after,O,X,X
that,O,X,X
the,O,X,X
tale,O,X,X
comes,O,X,X
to,O,X,X
an,O,X,X
end,O,X,X
The,B,Children,good
children,I,Children,good
must,O,X,X
be,O,X,X
off,O,X,X
we,O,X,X
will,O,X,X
take,O,X,X
them,O,X,X
farther,O,X,X
into,O,X,X
the,O,X,X
wood,O,X,X
this,O,X,X
time,O,X,X
so,O,X,X
that,O,X,X
they,O,X,X
shall,O,X,X
not,O,X,X
be,O,X,X
able,O,X,X
to,O,X,X
find,O,X,X
the,O,X,X
way,O,X,X
back,O,X,X
again,O,X,X
there,O,X,X
is,O,X,X
no,O,X,X
other,O,X,X
way,O,X,X
to,O,X,X
manage,O,X,X
The,B,Woodcutter,good
man,I,Woodcutter,good
felt,O,X,X
sad,O,X,X
at,O,X,X
heart,O,X,X
and,O,X,X
he,O,X,X
thought,O,X,X
It,O,X,X
would,O,X,X
better,O,X,X
to,O,X,X
share,O,X,X
ones,O,X,X
last,O,X,X
morsel,O,X,X
with,O,X,X
ones,O,X,X
children,O,X,X
But,O,X,X
the,B,Wife,bad
wife,I,Wife,bad
would,O,X,X
listen,O,X,X
to,O,X,X
nothing,O,X,X
that,O,X,X
he,O,X,X
said,O,X,X
but,O,X,X
scolded,O,X,X
and,O,X,X
reproached,O,X,X
him,O,X,X
He,O,X,X
who,O,X,X
says,O,X,X
A,O,X,X
must,O,X,X
say,O,X,X
B,O,X,X
too,O,X,X
and,O,X,X
when,O,X,X
a,O,X,X
man,O,X,X
has,O,X,X
given,O,X,X
in,O,X,X
once,O,X,X
he,O,X,X
has,O,X,X
to,O,X,X
do,O,X,X
it,O,X,X
a,O,X,X
second,O,X,X
time,O,X,X
But,O,X,X
the,B,Children,good
children,I,Children,good
were,O,X,X
not,O,X,X
asleep,O,X,X
and,O,X,X
had,O,X,X
heard,O,X,X
all,O,X,X
the,O,X,X
talk,O,X,X
When,O,X,X
the,B,Parents,neutral
parents,I,Parents,neutral
had,O,X,X
gone,O,X,X
to,O,X,X
sleep,O,X,X
Hansel,B,Hansel,good
got,O,X,X
up,O,X,X
to,O,X,X
go,O,X,X
out,O,X,X
and,O,X,X
get,O,X,X
more,O,X,X
flint,O,X,X
stones,O,X,X
as,O,X,X
he,O,X,X
did,O,X,X
before,O,X,X
but,O,X,X
the,B,Wife,bad
wife,I,Wife,bad
had,O,X,X
locked,O,X,X
the,O,X,X
door,O,X,X
and,O,X,X
Hansel,B,Hansel,good
could,O,X,X
not,O,X,X
get,O,X,X
out,O,X,X
but,O,X,X
he,O,X,X
comforted,O,X,X
his,O,X,X
little,B,Grethel,good
sister,I,Grethel,good
and,O,X,X
said,O,X,X
Dont,O,X,X
cry,O,X,X
Grethel,B,Grethel,good
and,O,X,X
go,O,X,X
to,O,X,X
sleep,O,X,X
quietly,O,X,X
and,O,X,X
God,O,X,X
will,O,X,X
help,O,X,X
us,O,X,X
Early,O,X,X
the,O,X,X
next,O,X,X
morning,O,X,X
the,B,Wife,bad
wife,I,Wife,bad
came,O,X,X
and,O,X,X
pulled,O,X,X
the,B,Children,good
children,I,Children,good
out,O,X,X
of,O,X,X
bed,O,X,X
She,O,X,X
gave,O,X,X
them,O,X,X
each,O,X,X
a,O,X,X
little,O,X,X
piece,O,X,X
of,O,X,X
bread,O,X,X
less,O,X,X
than,O,X,X
before,O,X,X
and,O,X,X
on,O,X,X
the,O,X,X
way,O,X,X
to,O,X,X
the,O,X,X
wood,O,X,X
Hansel,B,Hansel,good
crumbled,O,X,X
the,O,X,X
bread,O,X,X
in,O,X,X
his,O,X,X
pocket,O,X,X
and,O,X,X
often,O,X,X
stopped,O,X,X
to,O,X,X
throw,O,X,X
a,O,X,X
crumb,O,X,X
on,O,X,X
the,O,X,X
ground,O,X,X
Hansel,B,Hansel,good
what,O,X,X
are,O,X,X
you,O,X,X
stopping,O,X,X
behind,O,X,X
and,O,X,X
staring,O,X,X
for,O,X,X
said,O,X,X
the,B,Woodcutter,good
father,I,Woodcutter,good
I,O,X,X
am,O,X,X
looking,O,X,X
at,O,X,X
my,O,X,X
little,O,X,X
pigeon,O,X,X
sitting,O,X,X
on,O,X,X
the,O,X,X
roof,O,X,X
to,O,X,X
say,O,X,X
goodbye,O,X,X
to,O,X,X
me,O,X,X
answered,O,X,X
Hansel,B,Hansel,good
You,O,X,X
fool,B,Hansel,good
said,O,X,X
the,B,Wife,bad
wife,I,Wife,bad
that,O,X,X
is,O,X,X
no,O,X,X
pigeon,O,X,X
but,O,X,X
the,O,X,X
morning,O,X,X
sun,O,X,X
shining,O,X,X
on,O,X,X
the,O,X,X
chimney,O,X,X
pots,O,X,X
Hansel,B,Hansel,good
went,O,X,X
on,O,X,X
as,O,X,X
before,O,X,X
and,O,X,X
strewed,O,X,X
bread,O,X,X
crumbs,O,X,X
all,O,X,X
along,O,X,X
the,O,X,X
road,O,X,X
The,B,Wife,bad
woman,I,Wife,bad
led,O,X,X
the,B,Children,good
children,I,Children,good
far,O,X,X
into,O,X,X
the,O,X,X
wood,O,X,X
where,O,X,X
they,O,X,X
had,O,X,X
never,O,X,X
been,O,X,X
before,O,X,X
in,O,X,X
all,O,X,X
their,O,X,X
lives,O,X,X
And,O,X,X
again,O,X,X
there,O,X,X
was,O,X,X
a,O,X,X
large,O,X,X
fire,O,X,X
made,O,X,X
and,O,X,X
the,B,Wife,bad
mother,I,Wife,bad
said,O,X,X
Sit,O,X,X
still,O,X,X
there,O,X,X
you,O,X,X
children,B,Children,good
and,O,X,X
when,O,X,X
you,O,X,X
are,O,X,X
tired,O,X,X
you,O,X,X
can,O,X,X
go,O,X,X
to,O,X,X
sleep,O,X,X
we,O,X,X
are,O,X,X
going,O,X,X
into,O,X,X
the,O,X,X
forest,O,X,X
to,O,X,X
cut,O,X,X
wood,O,X,X
and,O,X,X
in,O,X,X
the,O,X,X
evening,O,X,X
when,O,X,X
we,O,X,X
are,O,X,X
ready,O,X,X
to,O,X,X
go,O,X,X
home,O,X,X
we,O,X,X
will,O,X,X
come,O,X,X
and,O,X,X
fetch,O,X,X
you,O,X,X
So,O,X,X
when,O,X,X
noon,O,X,X
came,O,X,X
Grethel,B,Grethel,good
shared,O,X,X
her,O,X,X
bread,O,X,X
with,O,X,X
Hansel,B,Hansel,good
who,O,X,X
had,O,X,X
strewed,O,X,X
his,O,X,X
along,O,X,X
the,O,X,X
road,O,X,X
Then,O,X,X
they,O,X,X
went,O,X,X
to,O,X,X
sleep,O,X,X
and,O,X,X
the,O,X,X
evening,O,X,X
passed,O,X,X
and,O,X,X
no,O,X,X
one,O,X,X
came,O,X,X
for,O,X,X
the,B,Children,good
poor,I,Children,good
children,I,Children,good
When,O,X,X
they,O,X,X
awoke,O,X,X
it,O,X,X
was,O,X,X
dark,O,X,X
night,O,X,X
and,O,X,X
Hansel,B,Hansel,good
comforted,O,X,X
his,O,X,X
little,B,Grethel,good
sister,I,Grethel,good
and,O,X,X
said,O,X,X
Wait,O,X,X
a,O,X,X
little,O,X,X
Grethel,B,Grethel,good
until,O,X,X
the,O,X,X
moon,O,X,X
gets,O,X,X
up,O,X,X
then,O,X,X
we,O,X,X
shall,O,X,X
be,O,X,X
able,O,X,X
to,O,X,X
see,O,X,X
the,O,X,X
way,O,X,X
home,O,X,X
by,O,X,X
the,O,X,X
crumbs,O,X,X
of,O,X,X
bread,O,X,X
that,O,X,X
I,O,X,X
have,O,X,X
scattered,O,X,X
along,O,X,X
it,O,X,X
So,O,X,X
when,O,X,X
the,O,X,X
moon,O,X,X
rose,O,X,X
they,O,X,X
got,O,X,X
up,O,X,X
but,O,X,X
they,O,X,X
could,O,X,X
find,O,X,X
no,O,X,X
crumbs,O,X,X
of,O,X,X
bread,O,X,X
for,O,X,X
the,O,X,X
birds,O,X,X
of,O,X,X
the,O,X,X
woods,O,X,X
and,O,X,X
of,O,X,X
the,O,X,X
fields,O,X,X
had,O,X,X
come,O,X,X
and,O,X,X
picked,O,X,X
them,O,X,X
up,O,X,X
Hansel,B,Hansel,good
thought,O,X,X
they,O,X,X
might,O,X,X
find,O,X,X
the,O,X,X
way,O,X,X
all,O,X,X
the,O,X,X
same,O,X,X
but,O,X,X
they,O,X,X
could,O,X,X
not,O,X,X
They,O,X,X
went,O,X,X
on,O,X,X
all,O,X,X
that,O,X,X
night,O,X,X
and,O,X,X
the,O,X,X
next,O,X,X
day,O,X,X
from,O,X,X
the,O,X,X
morning,O,X,X
until,O,X,X
the,O,X,X
evening,O,X,X
but,O,X,X
they,O,X,X
could,O,X,X
not,O,X,X
find,O,X,X
the,O,X,X
way,O,X,X
out,O,X,X
of,O,X,X
the,O,X,X
wood,O,X,X
and,O,X,X
they,O,X,X
were,O,X,X
very,O,X,X
hungry,O,X,X
for,O,X,X
they,O,X,X
had,O,X,X
nothing,O,X,X
to,O,X,X
eat,O,X,X
but,O,X,X
the,O,X,X
few,O,X,X
berries,O,X,X
they,O,X,X
could,O,X,X
pick,O,X,X
up,O,X,X
And,O,X,X
when,O,X,X
they,O,X,X
were,O,X,X
so,O,X,X
tired,O,X,X
that,O,X,X
they,O,X,X
could,O,X,X
no,O,X,X
longer,O,X,X
drag,O,X,X
themselves,O,X,X
along,O,X,X
they,O,X,X
lay,O,X,X
down,O,X,X
under,O,X,X
a,O,X,X
tree,O,X,X
and,O,X,X
fell,O,X,X
asleep,O,X,X
It,O,X,X
was,O,X,X
now,O,X,X
the,O,X,X
third,O,X,X
morning,O,X,X
since,O,X,X
they,O,X,X
had,O,X,X
left,O,X,X
their,O,X,X
fathers,B,Woodcutter,good
house,O,X,X
They,O,X,X
were,O,X,X
always,O,X,X
trying,O,X,X
to,O,X,X
get,O,X,X
back,O,X,X
to,O,X,X
it,O,X,X
but,O,X,X
instead,O,X,X
of,O,X,X
that,O,X,X
they,O,X,X
only,O,X,X
found,O,X,X
themselves,O,X,X
farther,O,X,X
in,O,X,X
the,O,X,X
wood,O,X,X
and,O,X,X
if,O,X,X
help,O,X,X
had,O,X,X
not,O,X,X
soon,O,X,X
come,O,X,X
they,O,X,X
would,O,X,X
have,O,X,X
been,O,X,X
starved,O,X,X
About,O,X,X
noon,O,X,X
they,O,X,X
saw,O,X,X
a,O,X,X
pretty,O,X,X
snowwhite,B,Bird,neutral
bird,I,Bird,neutral
sitting,O,X,X
on,O,X,X
a,O,X,X
bough,O,X,X
and,O,X,X
singing,O,X,X
so,O,X,X
sweetly,O,X,X
that,O,X,X
they,O,X,X
stopped,O,X,X
to,O,X,X
listen,O,X,X
And,O,X,X
when,O,X,X
he,O,X,X
had,O,X,X
finished,O,X,X
the,B,Bird,neutral
bird,I,Bird,neutral
spread,O,X,X
his,O,X,X
wings,O,X,X
and,O,X,X
flew,O,X,X
before,O,X,X
them,O,X,X
and,O,X,X
they,O,X,X
followed,O,X,X
after,O,X,X
him,O,X,X
until,O,X,X
they,O,X,X
came,O,X,X
to,O,X,X
a,O,X,X
little,O,X,X
house,O,X,X
and,O,X,X
the,B,Bird,neutral
bird,I,Bird,neutral
perched,O,X,X
on,O,X,X
the,O,X,X
roof,O,X,X
and,O,X,X
when,O,X,X
they,O,X,X
came,O,X,X
nearer,O,X,X
they,O,X,X
saw,O,X,X
that,O,X,X
the,O,X,X
house,O,X,X
was,O,X,X
built,O,X,X
of,O,X,X
bread,O,X,X
and,O,X,X
roofed,O,X,X
with,O,X,X
cakes,O,X,X
and,O,X,X
the,O,X,X
window,O,X,X
was,O,X,X
of,O,X,X
transparent,O,X,X
sugar,O,X,X
We,O,X,X
will,O,X,X
have,O,X,X
some,O,X,X
of,O,X,X
this,O,X,X
said,O,X,X
