word,entity,name,alignment
magnificent,O,X,X
fabrics,O,X,X
imaginable,O,X,X
Not,O,X,X
only,O,X,X
were,O,X,X
their,O,X,X
colors,O,X,X
and,O,X,X
patterns,O,X,X
uncommonly,O,X,X
fine,O,X,X
but,O,X,X
clothes,O,X,X
made,O,X,X
of,O,X,X
this,O,X,X
cloth,O,X,X
had,O,X,X
a,O,X,X
wonderful,O,X,X
way,O,X,X
of,O,X,X
becoming,O,X,X
invisible,O,X,X
to,O,X,X
anyone,O,X,X
who,O,X,X
was,O,X,X
unfit,O,X,X
for,O,X,X
his,O,X,X
office,O,X,X
or,O,X,X
who,O,X,X
was,O,X,X
unusually,O,X,X
stupid,O,X,X
Those,O,X,X
would,O,X,X
be,O,X,X
just,O,X,X
the,O,X,X
clothes,O,X,X
for,O,X,X
me,O,X,X
thought,O,X,X
the,B,Emperor,neutral
Emperor,I,Emperor,neutral
If,O,X,X
I,O,X,X
wore,O,X,X
them,O,X,X
I,O,X,X
would,O,X,X
be,O,X,X
able,O,X,X
to,O,X,X
discover,O,X,X
which,O,X,X
men,O,X,X
in,O,X,X
my,O,X,X
empire,O,X,X
are,O,X,X
unfit,O,X,X
for,O,X,X
their,O,X,X
posts,O,X,X
And,O,X,X
I,O,X,X
could,O,X,X
tell,O,X,X
the,O,X,X
wise,O,X,X
men,O,X,X
from,O,X,X
the,O,X,X
fools,O,X,X
Yes,O,X,X
I,O,X,X
certainly,O,X,X
must,O,X,X
get,O,X,X
some,O,X,X
of,O,X,X
the,O,X,X
stuff,O,X,X
woven,O,X,X
for,O,X,X
me,O,X,X
right,O,X,X
away,O,X,X
He,O,X,X
paid,O,X,X
the,B,Swindlers,bad
two,I,Swindlers,bad
swindlers,I,Swindlers,bad
a,O,X,X
large,O,X,X
sum,O,X,X
of,O,X,X
money,O,X,X
to,O,X,X
start,O,X,X
work,O,X,X
at,O,X,X
once,O,X,X
They,O,X,X
set,O,X,X
up,O,X,X
two,O,X,X
looms,O,X,X
and,O,X,X
pretended,O,X,X
to,O,X,X
weave,O,X,X
though,O,X,X
there,O,X,X
was,O,X,X
nothing,O,X,X
on,O,X,X
the,O,X,X
looms,O,X,X
All,O,X,X
the,O,X,X
finest,O,X,X
silk,O,X,X
and,O,X,X
the,O,X,X
purest,O,X,X
old,O,X,X
thread,O,X,X
which,O,X,X
they,O,X,X
demanded,O,X,X
went,O,X,X
into,O,X,X
their,O,X,X
traveling,O,X,X
bags,O,X,X
while,O,X,X
they,O,X,X
worked,O,X,X
the,O,X,X
empty,O,X,X
looms,O,X,X
far,O,X,X
into,O,X,X
the,O,X,X
night,O,X,X
Id,O,X,X
like,O,X,X
to,O,X,X
know,O,X,X
how,O,X,X
those,B,Swindlers,bad
weavers,I,Swindlers,bad
are,O,X,X
getting,O,X,X
on,O,X,X
with,O,X,X
the,O,X,X
cloth,O,X,X
the,B,Emperor,neutral
Emperor,I,Emperor,neutral
thought,O,X,X
but,O,X,X
he,O,X,X
felt,O,X,X
slightly,O,X,X
uncomfortable,O,X,X
when,O,X,X
he,O,X,X
remembered,O,X,X
that,O,X,X
those,O,X,X
who,O,X,X
were,O,X,X
unfit,O,X,X
for,O,X,X
their,O,X,X
position,O,X,X
would,O,X,X
not,O,X,X
be,O,X,X
able,O,X,X
to,O,X,X
see,O,X,X
the,O,X,X
fabric,O,X,X
It,O,X,X
couldnt,O,X,X
have,O,X,X
been,O,X,X
that,O,X,X
he,O,X,X
doubted,O,X,X
himself,O,X,X
yet,O,X,X
he,O,X,X
thought,O,X,X
hed,O,X,X
rather,O,X,X
send,O,X,X
someone,O,X,X
else,O,X,X
to,O,X,X
see,O,X,X
how,O,X,X
things,O,X,X
were,O,X,X
going,O,X,X
The,O,X,X
whole,O,X,X
town,O,X,X
knew,O,X,X
about,O,X,X
the,O,X,X
cloths,O,X,X
peculiar,O,X,X
power,O,X,X
and,O,X,X
all,O,X,X
were,O,X,X
impatient,O,X,X
to,O,X,X
find,O,X,X
out,O,X,X
how,O,X,X
stupid,O,X,X
their,O,X,X
neighbors,O,X,X
were,O,X,X
Ill,O,X,X
send,O,X,X
my,O,X,X
honest,B,Minister,neutral
old,I,Minister,neutral
minister,I,Minister,neutral
to,O,X,X
the,O,X,X
weavers,O,X,X
the,B,Emperor,neutral
Emperor,I,Emperor,neutral
decided,O,X,X
Hell,O,X,X
be,O,X,X
the,O,X,X
best,O,X,X
one,O,X,X
to,O,X,X
tell,O,X,X
me,O,X,X
how,O,X,X
the,O,X,X
material,O,X,X
looks,O,X,X
for,O,X,X
hes,O,X,X
a,B,Minister,neutral
sensible,I,Minister,neutral
man,I,Minister,neutral
and,O,X,X
no,O,X,X
one,O,X,X
does,O,X,X
his,O,X,X
duty,O,X,X
better,O,X,X
So,O,X,X
the,B,Minister,neutral
honest,I,Minister,neutral
old,I,Minister,neutral
minister,I,Minister,neutral
went,O,X,X
to,O,X,X
the,O,X,X
room,O,X,X
where,O,X,X
the,B,Swindlers,bad
two,I,Swindlers,bad
swindlers,I,Swindlers,bad
sat,O,X,X
working,O,X,X
away,O,X,X
at,O,X,X
their,O,X,X
empty,O,X,X
looms,O,X,X
Heaven,O,X,X
help,O,X,X
me,O,X,X
he,O,X,X
thought,O,X,X
as,O,X,X
his,O,X,X
eyes,O,X,X
flew,O,X,X
wide,O,X,X
open,O,X,X
I,O,X,X
cant,O,X,X
see,O,X,X
anything,O,X,X
at,O,X,X
all,O,X,X
But,O,X,X
he,O,X,X
did,O,X,X
not,O,X,X
say,O,X,X
so,O,X,X
Both,O,X,X
the,B,Swindlers,bad
swindlers,I,Swindlers,bad
begged,O,X,X
him,O,X,X
to,O,X,X
be,O,X,X
so,O,X,X
kind,O,X,X
as,O,X,X
to,O,X,X
come,O,X,X
near,O,X,X
to,O,X,X
approve,O,X,X
the,O,X,X
excellent,O,X,X
pattern,O,X,X
the,O,X,X
beautiful,O,X,X
colors,O,X,X
They,O,X,X
pointed,O,X,X
to,O,X,X
the,O,X,X
empty,O,X,X
looms,O,X,X
and,O,X,X
the,B,Swindlers,bad
poor,I,Swindlers,bad
old,I,Swindlers,bad
minister,I,Swindlers,bad
stared,O,X,X
as,O,X,X
hard,O,X,X
as,O,X,X
he,O,X,X
dared,O,X,X
He,O,X,X
couldnt,O,X,X
see,O,X,X
anything,O,X,X
because,O,X,X
there,O,X,X
was,O,X,X
nothing,O,X,X
to,O,X,X
see,O,X,X
Heaven,O,X,X
have,O,X,X
mercy,O,X,X
he,O,X,X
thought,O,X,X
Can,O,X,X
it,O,X,X
be,O,X,X
that,O,X,X
Im,O,X,X
a,O,X,X
fool,O,X,X
Id,O,X,X
have,O,X,X
never,O,X,X
guessed,O,X,X
it,O,X,X
and,O,X,X
not,O,X,X
a,O,X,X
soul,O,X,X
must,O,X,X
know,O,X,X
Am,O,X,X
I,O,X,X
unfit,O,X,X
to,O,X,X
be,O,X,X
the,B,Swindlers,bad
minister,I,Swindlers,bad
It,O,X,X
would,O,X,X
never,O,X,X
do,O,X,X
to,O,X,X
let,O,X,X
on,O,X,X
that,O,X,X
I,O,X,X
cant,O,X,X
see,O,X,X
the,O,X,X
cloth,O,X,X
Dont,O,X,X
hesitate,O,X,X
to,O,X,X
tell,O,X,X
us,O,X,X
what,O,X,X
you,O,X,X
think,O,X,X
of,O,X,X
it,O,X,X
said,O,X,X
one,O,X,X
of,O,X,X
the,B,Swindlers,bad
weavers,I,Swindlers,bad
Oh,O,X,X
its,O,X,X
beautiful,O,X,X
its,O,X,X
enchanting,O,X,X
The,B,Minister,neutral
old,I,Minister,neutral
minister,I,Minister,neutral
peered,O,X,X
through,O,X,X
his,O,X,X
spectacles,O,X,X
Such,O,X,X
a,O,X,X
pattern,O,X,X
what,O,X,X
colors,O,X,X
Ill,O,X,X
be,O,X,X
sure,O,X,X
to,O,X,X
tell,O,X,X
the,B,Emperor,neutral
Emperor,I,Emperor,neutral
how,O,X,X
delighted,O,X,X
I,O,X,X
am,O,X,X
with,O,X,X
it,O,X,X
Were,O,X,X
pleased,O,X,X
to,O,X,X
hear,O,X,X
that,O,X,X
the,B,Swindlers,bad
swindlers,I,Swindlers,bad
said,O,X,X
They,O,X,X
proceeded,O,X,X
to,O,X,X
name,O,X,X
all,O,X,X
the,O,X,X
colors,O,X,X
and,O,X,X
to,O,X,X
explain,O,X,X
the,O,X,X
intricate,O,X,X
pattern,O,X,X
The,B,Minister,neutral
old,I,Minister,neutral
minister,I,Minister,neutral
paid,O,X,X
the,O,X,X
closest,O,X,X
attention,O,X,X
so,O,X,X
that,O,X,X
he,O,X,X
could,O,X,X
tell,O,X,X
it,O,X,X
all,O,X,X
to,O,X,X
the,B,Emperor,neutral
Emperor,I,Emperor,neutral
And,O,X,X
so,O,X,X
he,O,X,X
did,O,X,X
The,B,Swindlers,bad
swindlers,I,Swindlers,bad
at,O,X,X
once,O,X,X
asked,O,X,X
for,O,X,X
more,O,X,X
money,O,X,X
more,O,X,X
silk,O,X,X
and,O,X,X
gold,O,X,X
thread,O,X,X
to,O,X,X
get,O,X,X
on,O,X,X
with,O,X,X
the,O,X,X
weaving,O,X,X
But,O,X,X
it,O,X,X
all,O,X,X
went,O,X,X
into,O,X,X
their,O,X,X
pockets,O,X,X
Not,O,X,X
a,O,X,X
thread,O,X,X
went,O,X,X
into,O,X,X
the,O,X,X
looms,O,X,X
though,O,X,X
they,O,X,X
worked,O,X,X
at,O,X,X
their,O,X,X
weaving,O,X,X
as,O,X,X
hard,O,X,X
as,O,X,X
ever,O,X,X
The,B,Emperor,neutral
Emperor,I,Emperor,neutral
presently,O,X,X
sent,O,X,X
another,O,X,X
trustworthy,B,Official,neutral
official,I,Official,neutral
to,O,X,X
see,O,X,X
how,O,X,X
the,O,X,X
work,O,X,X
progressed,O,X,X
and,O,X,X
how,O,X,X
soon,O,X,X
it,O,X,X
would,O,X,X
be,O,X,X
ready,O,X,X
The,O,X,X
same,O,X,X
thing,O,X,X
happened,O,X,X
to,O,X,X
him,O,X,X
that,O,X,X
had,O,X,X
happened,O,X,X
to,O,X,X
the,B,Minister,neutral
minister,I,Minister,neutral
He,O,X,X
looked,O,X,X
and,O,X,X
he,O,X,X
looked,O,X,X
but,O,X,X
as,O,X,X
there,O,X,X
was,O,X,X
nothing,O,X,X
to,O,X,X
see,O,X,X
in,O,X,X
the,O,X,X
looms,O,X,X
he,O,X,X
couldnt,O,X,X
see,O,X,X
anything,O,X,X
Isnt,O,X,X
it,O,X,X
a,O,X,X
beautiful,O,X,X
piece,O,X,X
of,O,X,X
goods,O,X,X
the,B,Swindlers,bad
swindlers,I,Swindlers,bad
asked,O,X,X
him,O,X,X
as,O,X,X
they,O,X,X
displayed,O,X,X
and,O,X,X
described,O,X,X
their,O,X,X
imaginary,O,X,X
pattern,O,X,X
I,O,X,X
know,O,X,X
Im,O,X,X
not,O,X,X
stupid,O,X,X
the,B,Official,neutral
man,I,Official,neutral
thought,O,X,X
so,O,X,X
it,O,X,X
must,O,X,X
be,O,X,X
that,O,X,X
Im,O,X,X
unworthy,O,X,X
of,O,X,X
my,O,X,X
good,O,X,X
office,O,X,X
Thats,O,X,X
strange,O,X,X
I,O,X,X
mustnt,O,X,X
let,O,X,X
anyone,O,X,X
find,O,X,X
it,O,X,X
out,O,X,X
though,O,X,X
So,O,X,X
he,O,X,X
praised,O,X,X
the,O,X,X
material,O,X,X
he,O,X,X
did,O,X,X
not,O,X,X
see,O,X,X
He,O,X,X
declared,O,X,X
he,O,X,X
was,O,X,X
delighted,O,X,X
with,O,X,X
the,O,X,X
beautiful,O,X,X
colors,O,X,X
and,O,X,X
the,O,X,X
exquisite,O,X,X
pattern,O,X,X
To,O,X,X
the,B,Emperor,neutral
Emperor,I,Emperor,neutral
he,O,X,X
said,O,X,X
It,O,X,X
held,O,X,X
me,O,X,X
spellbound,O,X,X
All,O,X,X
the,O,X,X
town,O,X,X
was,O,X,X
talking,O,X,X
of,O,X,X
this,O,X,X
splendid,O,X,X
cloth,O,X,X
and,O,X,X
the,B,Emperor,neutral
Emperor,I,Emperor,neutral
wanted,O,X,X
to,O,X,X
see,O,X,X
it,O,X,X
for,O,X,X
himself,O,X,X
while,O,X,X
it,O,X,X
was,O,X,X
still,O,X,X
in,O,X,X
the,O,X,X
looms,O,X,X
Attended,O,X,X
by,O,X,X
a,O,X,X
band,O,X,X
of,O,X,X
chosen,O,X,X
men,O,X,X
among,O,X,X
whom,O,X,X
were,O,X,X
his,O,X,X
two,B,Official,neutral
old,I,Official,neutral
trusted,I,Official,neutral
officialsthe,I,Official,neutral
ones,O,X,X
who,O,X,X
had,O,X,X
been,O,X,X
to,O,X,X
the,B,Swindlers,bad
weavershe,I,Swindlers,bad
set,O,X,X
out,O,X,X
to,O,X,X
see,O,X,X
the,B,Swindlers,bad
two,I,Swindlers,bad
swindlers,I,Swindlers,bad
He,O,X,X
found,O,X,X
them,O,X,X
weaving,O,X,X
with,O,X,X
might,O,X,X
and,O,X,X
main,O,X,X
but,O,X,X
without,O,X,X
a,O,X,X
thread,O,X,X
in,O,X,X
their,O,X,X
looms,O,X,X
Magnificent,O,X,X
said,O,X,X
the,B,Official,neutral
two,I,Official,neutral
officials,I,Official,neutral
already,O,X,X
duped,O,X,X
Just,O,X,X
look,O,X,X
Your,B,Emperor,neutral
Majesty,I,Emperor,neutral
what,O,X,X
colors,O,X,X
What,O,X,X
a,O,X,X
design,O,X,X
They,O,X,X
pointed,O,X,X
to,O,X,X
the,O,X,X
empty,O,X,X
looms,O,X,X
each,O,X,X
supposing,O,X,X
that,O,X,X
the,O,X,X
others,O,X,X
could,O,X,X
see,O,X,X
the,O,X,X
stuff,O,X,X
Whats,O,X,X
this,O,X,X
thought,O,X,X
the,B,Emperor,neutral
Emperor,I,Emperor,neutral
I,O,X,X
cant,O,X,X
see,O,X,X
anything,O,X,X
This,O,X,X
is,O,X,X
terrible,O,X,X
Am,O,X,X
I,O,X,X
a,O,X,X
fool,O,X,X
Am,O,X,X
I,O,X,X
unfit,O,X,X
to,O,X,X
be,O,X,X
the,B,Emperor,neutral
Emperor,I,Emperor,neutral
What,O,X,X
a,O,X,X
thing,O,X,X
to,O,X,X
happen,O,X,X
to,O,X,X
me,O,X,X
of,O,X,X
all,O,X,X
people,O,X,X
Oh,O,X,X
Its,O,X,X
very,O,X,X
pretty,O,X,X
he,O,X,X
said,O,X,X
It,O,X,X
has,O,X,X
my,O,X,X
highest,O,X,X
approval,O,X,X
And,O,X,X
he,O,X,X
nodded,O,X,X
approbation,O,X,X
at,O,X,X
the,O,X,X
empty,O,X,X
loom,O,X,X
Nothing,O,X,X
could,O,X,X
make,O,X,X
him,O,X,X
say,O,X,X
that,O,X,X
he,O,X,X
couldnt,O,X,X
see,O,X,X
anything,O,X,X
His,O,X,X
whole,O,X,X
retinue,O,X,X
stared,O,X,X
and,O,X,X
stared,O,X,X
One,O,X,X
saw,O,X,X
no,O,X,X
more,O,X,X
than,O,X,X
another,O,X,X
but,O,X,X
they,O,X,X
all,O,X,X
joined,O,X,X
the,B,Emperor,neutral
Emperor,I,Emperor,neutral
in,O,X,X
exclaiming,O,X,X
Oh,O,X,X
Its,O,X,X
very,O,X,X
pretty,O,X,X
and,O,X,X
they,O,X,X
advised,O,X,X
him,O,X,X
to,O,X,X
wear,O,X,X
clothes,O,X,X
made,O,X,X
of,O,X,X
this,O,X,X
wonderful,O,X,X
cloth,O,X,X
especially,O,X,X
for,O,X,X
the,O,X,X
great,O,X,X
procession,O,X,X
he,O,X,X
was,O,X,X
soon,O,X,X
to,O,X,X
lead,O,X,X
Magnificent,O,X,X
Excellent,O,X,X
Unsurpassed,O,X,X
were,O,X,X
bandied,O,X,X
from,O,X,X
mouth,O,X,X
to,O,X,X
mouth,O,X,X
and,O,X,X
everyone,O,X,X
did,O,X,X
his,O,X,X
best,O,X,X
to,O,X,X
seem,O,X,X
well,O,X,X
pleased,O,X,X
The,B,Emperor,neutral
Emperor,I,Emperor,neutral
gave,O,X,X
each,O,X,X
of,O,X,X
the,B,Swindlers,bad
swindlers,I,Swindlers,bad
a,O,X,X
cross,O,X,X
to,O,X,X
wear,O,X,X
in,O,X,X
his,O,X,X
buttonhole,O,X,X
and,O,X,X
the,O,X,X
title,O,X,X
of,O,X,X
Sir,O,X,X
Weaver,O,X,X
Before,O,X,X
the,O,X,X
procession,O,X,X
the,B,Swindlers,bad
swindlers,I,Swindlers,bad
sat,O,X,X
up,O,X,X
all,O,X,X
night,O,X,X
and,O,X,X
burned,O,X,X
more,O,X,X
than,O,X,X
six,O,X,X
candles,O,X,X
to,O,X,X
show,O,X,X
how,O,X,X
busy,O,X,X
they,O,X,X
were,O,X,X
finishing,O,X,X
the,B,Emperor,neutral
Emperors,I,Emperor,neutral
new,O,X,X
clothes,O,X,X
They,O,X,X
pretended,O,X,X
to,O,X,X
take,O,X,X
the,O,X,X
cloth,O,X,X
off,O,X,X
the,O,X,X
loom,O,X,X
They,O,X,X
made,O,X,X
cuts,O,X,X
in,O,X,X
the,O,X,X
air,O,X,X
with,O,X,X
huge,O,X,X
scissors,O,X,X
And,O,X,X
at,O,X,X
last,O,X,X
they,O,X,X
said,O,X,X
Now,O,X,X
the,B,Emperor,neutral
Emperors,I,Emperor,neutral
new,O,X,X
clothes,O,X,X
are,O,X,X
ready,O,X,X
for,O,X,X
him,O,X,X
Then,O,X,X
the,B,Emperor,neutral
Emperor,I,Emperor,neutral
himself,O,X,X
came,O,X,X
with,O,X,X
his,O,X,X
noblest,O,X,X
noblemen,O,X,X
and,O,X,X
the,B,Swindlers,bad
swindlers,I,Swindlers,bad
each,O,X,X
raised,O,X,X
an,O,X,X
arm,O,X,X
as,O,X,X
if,O,X,X
they,O,X,X
were,O,X,X
holding,O,X,X
something,O,X,X
They,O,X,X
said,O,X,X
These,O,X,X
are,O,X,X
the,O,X,X
trousers,O,X,X
heres,O,X,X
the,O,X,X
coat,O,X,X
and,O,X,X
this,O,X,X
is,O,X,X
the,O,X,X
mantle,O,X,X
naming,O,X,X
each,O,X,X
garment,O,X,X
All,O,X,X
of,O,X,X
them,O,X,X
are,O,X,X
as,O,X,X
light,O,X,X
as,O,X,X
a,O,X,X
spider,O,X,X
web,O,X,X
One,O,X,X
would,O,X,X
almost,O,X,X
think,O,X,X
he,O,X,X
had,O,X,X
nothing,O,X,X
on,O,X,X
but,O,X,X
thats,O,X,X
what,O,X,X
makes,O,X,X
them,O,X,X
so,O,X,X
fine,O,X,X
Exactly,O,X,X
all,O,X,X
the,B,Noblemen,neutral
noblemen,I,Noblemen,neutral
agreed,O,X,X
though,O,X,X
they,O,X,X
could,O,X,X
see,O,X,X
nothing,O,X,X
for,O,X,X
there,O,X,X
was,O,X,X
nothing,O,X,X
to,O,X,X
see,O,X,X
If,O,X,X
Your,B,Emperor,neutral
Imperial,I,Emperor,neutral
Majesty,I,Emperor,neutral
will,O,X,X
condescend,O,X,X
to,O,X,X
take,O,X,X
your,O,X,X
clothes,O,X,X
off,O,X,X
said,O,X,X
the,B,Swindlers,bad
swindlers,I,Swindlers,bad
we,O,X,X
will,O,X,X
help,O,X,X
you,O,X,X
on,O,X,X
with,O,X,X
your,O,X,X
new,O,X,X
ones,O,X,X
here,O,X,X
in,O,X,X
front,O,X,X
of,O,X,X
the,O,X,X
long,O,X,X
mirror,O,X,X
The,B,Emperor,neutral
Emperor,I,Emperor,neutral
undressed,O,X,X
and,O,X,X
the,B,Swindlers,bad
swindlers,I,Swindlers,bad
pretended,O,X,X
to,O,X,X
put,O,X,X
his,O,X,X
new,O,X,X
clothes,O,X,X
on,O,X,X
him,O,X,X
one,O,X,X
garment,O,X,X
after,O,X,X
another,O,X,X
They,O,X,X
took,O,X,X
him,O,X,X
around,O,X,X
the,O,X,X
waist,O,X,X
and,O,X,X
seemed,O,X,X
to,O,X,X
be,O,X,X
fastening,O,X,X
something,O,X,X
that,O,X,X
was,O,X,X
his,O,X,X
trainas,O,X,X
the,B,Emperor,neutral
Emperor,I,Emperor,neutral
turned,O,X,X
round,O,X,X
and,O,X,X
round,O,X,X
before,O,X,X
the,O,X,X
looking,O,X,X
glass,O,X,X
How,O,X,X
well,O,X,X
Your,B,Emperor,neutral
Majestys,I,Emperor,neutral
new,O,X,X
clothes,O,X,X
look,O,X,X
Arent,O,X,X
they,O,X,X
becoming,O,X,X
He,O,X,X
heard,O,X,X
on,O,X,X
all,O,X,X
sides,O,X,X
That,O,X,X
pattern,O,X,X
so,O,X,X
perfect,O,X,X
Those,O,X,X
colors,O,X,X
so,O,X,X
suitable,O,X,X
It,O,X,X
is,O,X,X
a,O,X,X
magnificent,O,X,X
outfit,O,X,X
Then,O,X,X
the,B,Minister,neutral
minister,I,Minister,neutral
of,O,X,X
public,O,X,X
processions,O,X,X
announced,O,X,X
Your,B,Emperor,neutral
Majestys,I,Emperor,neutral
canopy,O,X,X
is,O,X,X
waiting,O,X,X
outside,O,X,X
Well,O,X,X
Im,O,X,X
supposed,O,X,X
to,O,X,X
be,O,X,X
ready,O,X,X
the,B,Emperor,neutral
Emperor,I,Emperor,neutral
said,O,X,X
and,O,X,X
turned,O,X,X
again,O,X,X
for,O,X,X
one,O,X,X
last,O,X,X
look,O,X,X
in,O,X,X
the,O,X,X
mirror,O,X,X
It,O,X,X
is,O,X,X
a,O,X,X
remarkable,O,X,X
fit,O,X,X
isnt,O,X,X
it,O,X,X
He,O,X,X
seemed,O,X,X
to,O,X,X
regard,O,X,X
his,O,X,X
costume,O,X,X
with,O,X,X
the,O,X,X
greatest,O,X,X
interest,O,X,X
The,B,Noblemen,neutral
noblemen,I,Noblemen,neutral
who,O,X,X
were,O,X,X
to,O,X,X
carry,O,X,X
his,O,X,X
train,O,X,X
stooped,O,X,X
low,O,X,X
and,O,X,X
reached,O,X,X
for,O,X,X
the,O,X,X
floor,O,X,X
as,O,X,X
if,O,X,X
they,O,X,X
were,O,X,X
picking,O,X,X
up,O,X,X
his,O,X,X
mantle,O,X,X
Then,O,X,X
they,O,X,X
pretended,O,X,X
to,O,X,X
lift,O,X,X
and,O,X,X
hold,O,X,X
it,O,X,X
high,O,X,X
They,O,X,X
didnt,O,X,X
dare,O,X,X
admit,O,X,X
they,O,X,X
had,O,X,X
nothing,O,X,X
to,O,X,X
hold,O,X,X
So,O,X,X
off,O,X,X
went,O,X,X
the,B,Emperor,neutral
Emperor,I,Emperor,neutral
in,O,X,X
procession,O,X,X
under,O,X,X
his,O,X,X
splendid,O,X,X
canopy,O,X,X
Everyone,O,X,X
in,O,X,X
the,O,X,X
streets,O,X,X
and,O,X,X
the,O,X,X
windows,O,X,X
said,O,X,X
Oh,O,X,X
how,O,X,X
fine,O,X,X
are,O,X,X
the,B,Emperor,neutral
Emperors,I,Emperor,neutral
new,O,X,X
clothes,O,X,X
Dont,O,X,X
they,O,X,X
fit,O,X,X
him,O,X,X
to,O,X,X
perfection,O,X,X
And,O,X,X
see,O,X,X
his,O,X,X
long,O,X,X
train,O,X,X
Nobody,O,X,X
would,O,X,X
confess,O,X,X
that,O,X,X
he,O,X,X
couldnt,O,X,X
see,O,X,X
anything,O,X,X
for,O,X,X
that,O,X,X
would,O,X,X
prove,O,X,X
him,O,X,X
either,O,X,X
unfit,O,X,X
for,O,X,X
his,O,X,X
position,O,X,X
or,O,X,X
a,O,X,X
fool,O,X,X
No,O,X,X
costume,O,X,X
the,B,Emperor,neutral
Emperor,I,Emperor,neutral
had,O,X,X
worn,O,X,X
before,O,X,X
was,O,X,X
ever,O,X,X
such,O,X,X
a,O,X,X
complete,O,X,X
success,O,X,X
But,O,X,X
he,O,X,X
hasnt,O,X,X
got,O,X,X
anything,O,X,X
on,O,X,X
a,B,Child,neutral
little,I,Child,neutral
child,I,Child,neutral
said,O,X,X
Did,O,X,X
you,O,X,X
ever,O,X,X
hear,O,X,X
such,O,X,X
innocent,O,X,X
prattle,O,X,X
said,O,X,X
its,O,X,X
father,B,Father,neutral
And,O,X,X
one,O,X,X
person,O,X,X
whispered,O,X,X
to,O,X,X
another,O,X,X
what,O,X,X
the,B,Child,neutral
child,I,Child,neutral
had,O,X,X
said,O,X,X
He,O,X,X
hasnt,O,X,X
anything,O,X,X
on,O,X,X
A,B,Child,neutral
child,I,Child,neutral
says,O,X,X
he,O,X,X
hasnt,O,X,X
anything,O,X,X
on,O,X,X
But,O,X,X
he,O,X,X
hasnt,O,X,X
got,O,X,X
anything,O,X,X
on,O,X,X
the,O,X,X
whole,O,X,X
town,O,X,X
cried,O,X,X
out,O,X,X
at,O,X,X
last,O,X,X
The,B,Emperor,neutral
Emperor,I,Emperor,neutral
shivered,O,X,X
for,O,X,X
he,O,X,X
suspected,O,X,X
they,O,X,X
were,O,X,X
right,O,X,X
But,O,X,X
he,O,X,X
thought,O,X,X
This,O,X,X
procession,O,X,X
has,O,X,X
got,O,X,X
to,O,X,X
go,O,X,X
on,O,X,X
So,O,X,X
he,O,X,X
walked,O,X,X
more,O,X,X
proudly,O,X,X
than,O,X,X
ever,O,X,X
as,O,X,X
his,O,X,X
noblemen,B,Noblemen,neutral
held,O,X,X
high,O,X,X
the,O,X,X
train,O,X,X
that,O,X,X
wasnt,O,X,X
there,O,X,X
at,O,X,X
all,O,X,X
