word,entity,name,alignment
say,O,X,X
Poor,O,X,X
Elisa,B,Elisa,good
cried,O,X,X
and,O,X,X
thought,O,X,X
of,O,X,X
her,O,X,X
eleven,B,Princes,good
brothers,I,Princes,good
who,O,X,X
were,O,X,X
all,O,X,X
away,O,X,X
Heavyhearted,O,X,X
she,O,X,X
stole,O,X,X
away,O,X,X
from,O,X,X
the,O,X,X
palace,O,X,X
and,O,X,X
wandered,O,X,X
all,O,X,X
day,O,X,X
long,O,X,X
over,O,X,X
fields,O,X,X
and,O,X,X
marshes,O,X,X
till,O,X,X
she,O,X,X
came,O,X,X
to,O,X,X
the,O,X,X
vast,O,X,X
forest,O,X,X
She,O,X,X
had,O,X,X
no,O,X,X
idea,O,X,X
where,O,X,X
to,O,X,X
turn,O,X,X
All,O,X,X
she,O,X,X
felt,O,X,X
was,O,X,X
her,O,X,X
sorrow,O,X,X
and,O,X,X
her,O,X,X
longing,O,X,X
to,O,X,X
be,O,X,X
with,O,X,X
her,O,X,X
brothers,B,Princes,good
Like,O,X,X
herseIf,O,X,X
they,O,X,X
must,O,X,X
have,O,X,X
been,O,X,X
driven,O,X,X
out,O,X,X
into,O,X,X
the,O,X,X
world,O,X,X
and,O,X,X
she,O,X,X
set,O,X,X
her,O,X,X
heart,O,X,X
upon,O,X,X
finding,O,X,X
them,O,X,X
She,O,X,X
had,O,X,X
been,O,X,X
in,O,X,X
the,O,X,X
forest,O,X,X
only,O,X,X
a,O,X,X
little,O,X,X
while,O,X,X
when,O,X,X
night,O,X,X
came,O,X,X
on,O,X,X
and,O,X,X
as,O,X,X
she,O,X,X
had,O,X,X
strayed,O,X,X
from,O,X,X
any,O,X,X
sign,O,X,X
of,O,X,X
a,O,X,X
path,O,X,X
she,O,X,X
said,O,X,X
her,O,X,X
prayers,O,X,X
and,O,X,X
lay,O,X,X
down,O,X,X
on,O,X,X
the,O,X,X
soft,O,X,X
moss,O,X,X
with,O,X,X
her,O,X,X
head,O,X,X
pillowed,O,X,X
against,O,X,X
a,O,X,X
stump,O,X,X
All,O,X,X
was,O,X,X
quiet,O,X,X
the,O,X,X
air,O,X,X
was,O,X,X
so,O,X,X
mild,O,X,X
and,O,X,X
hundreds,O,X,X
of,O,X,X
fireflies,O,X,X
glittered,O,X,X
like,O,X,X
a,O,X,X
green,O,X,X
fire,O,X,X
in,O,X,X
the,O,X,X
grass,O,X,X
and,O,X,X
moss,O,X,X
When,O,X,X
she,O,X,X
lightly,O,X,X
brushed,O,X,X
against,O,X,X
a,O,X,X
single,O,X,X
branch,O,X,X
the,O,X,X
shining,O,X,X
insects,O,X,X
showered,O,X,X
about,O,X,X
her,O,X,X
like,O,X,X
falling,O,X,X
stars,O,X,X
She,O,X,X
dreamed,O,X,X
of,O,X,X
her,O,X,X
brothers,B,Princes,good
all,O,X,X
night,O,X,X
long,O,X,X
They,O,X,X
were,O,X,X
children,B,Children,good
again,O,X,X
playing,O,X,X
together,O,X,X
writing,O,X,X
with,O,X,X
their,O,X,X
diamond,O,X,X
pencils,O,X,X
on,O,X,X
their,O,X,X
golden,O,X,X
slates,O,X,X
and,O,X,X
looking,O,X,X
at,O,X,X
her,O,X,X
wonderful,O,X,X
picture,O,X,X
book,O,X,X
that,O,X,X
had,O,X,X
cost,O,X,X
half,O,X,X
a,O,X,X
kingdom,O,X,X
But,O,X,X
they,O,X,X
no,O,X,X
longer,O,X,X
scribbled,O,X,X
sums,O,X,X
and,O,X,X
exercises,O,X,X
as,O,X,X
they,O,X,X
used,O,X,X
to,O,X,X
do,O,X,X
No,O,X,X
they,O,X,X
set,O,X,X
down,O,X,X
their,O,X,X
bold,O,X,X
deeds,O,X,X
and,O,X,X
all,O,X,X
that,O,X,X
they,O,X,X
had,O,X,X
seen,O,X,X
or,O,X,X
heard,O,X,X
Everything,O,X,X
in,O,X,X
the,O,X,X
picture,O,X,X
book,O,X,X
came,O,X,X
alive,O,X,X
The,O,X,X
birds,O,X,X
sang,O,X,X
and,O,X,X
the,O,X,X
people,O,X,X
strolled,O,X,X
out,O,X,X
of,O,X,X
the,O,X,X
book,O,X,X
to,O,X,X
talk,O,X,X
with,O,X,X
Elisa,B,Elisa,good
and,O,X,X
her,O,X,X
brothers,B,Princes,good
but,O,X,X
whenever,O,X,X
she,O,X,X
turned,O,X,X
a,O,X,X
page,O,X,X
they,O,X,X
immediately,O,X,X
jumped,O,X,X
back,O,X,X
into,O,X,X
place,O,X,X
to,O,X,X
keep,O,X,X
the,O,X,X
pictures,O,X,X
in,O,X,X
order,O,X,X
When,O,X,X
she,O,X,X
awoke,O,X,X
the,O,X,X
sun,O,X,X
was,O,X,X
already,O,X,X
high,O,X,X
She,O,X,X
could,O,X,X
not,O,X,X
see,O,X,X
it,O,X,X
plainly,O,X,X
for,O,X,X
the,O,X,X
tall,O,X,X
trees,O,X,X
spread,O,X,X
their,O,X,X
tangled,O,X,X
branches,O,X,X
above,O,X,X
her,O,X,X
but,O,X,X
the,O,X,X
rays,O,X,X
played,O,X,X
above,O,X,X
like,O,X,X
a,O,X,X
shimmering,O,X,X
golden,O,X,X
gauze,O,X,X
There,O,X,X
was,O,X,X
a,O,X,X
delightful,O,X,X
fragrance,O,X,X
of,O,X,X
green,O,X,X
foliage,O,X,X
and,O,X,X
the,O,X,X
birds,O,X,X
came,O,X,X
near,O,X,X
enough,O,X,X
to,O,X,X
have,O,X,X
perched,O,X,X
on,O,X,X
her,O,X,X
shoulder,O,X,X
She,O,X,X
heard,O,X,X
the,O,X,X
water,O,X,X
splashing,O,X,X
from,O,X,X
many,O,X,X
large,O,X,X
springs,O,X,X
which,O,X,X
all,O,X,X
flowed,O,X,X
into,O,X,X
a,O,X,X
pool,O,X,X
with,O,X,X
the,O,X,X
most,O,X,X
beautiful,O,X,X
sandy,O,X,X
bottom,O,X,X
Although,O,X,X
it,O,X,X
was,O,X,X
hemmed,O,X,X
in,O,X,X
by,O,X,X
a,O,X,X
wall,O,X,X
of,O,X,X
thick,O,X,X
bushes,O,X,X
there,O,X,X
was,O,X,X
one,O,X,X
place,O,X,X
where,O,X,X
the,O,X,X
deer,O,X,X
had,O,X,X
made,O,X,X
a,O,X,X
path,O,X,X
wide,O,X,X
enough,O,X,X
for,O,X,X
Elisa,B,Elisa,good
to,O,X,X
reach,O,X,X
the,O,X,X
water,O,X,X
The,O,X,X
pool,O,X,X
was,O,X,X
so,O,X,X
clear,O,X,X
that,O,X,X
if,O,X,X
the,O,X,X
wind,O,X,X
had,O,X,X
not,O,X,X
stirred,O,X,X
the,O,X,X
limbs,O,X,X
and,O,X,X
bushes,O,X,X
she,O,X,X
might,O,X,X
have,O,X,X
supposed,O,X,X
they,O,X,X
were,O,X,X
painted,O,X,X
on,O,X,X
the,O,X,X
bottom,O,X,X
of,O,X,X
the,O,X,X
pool,O,X,X
For,O,X,X
each,O,X,X
leaf,O,X,X
was,O,X,X
clearly,O,X,X
reflected,O,X,X
whether,O,X,X
the,O,X,X
sun,O,X,X
shone,O,X,X
upon,O,X,X
it,O,X,X
or,O,X,X
whether,O,X,X
it,O,X,X
grew,O,X,X
in,O,X,X
the,O,X,X
shade,O,X,X
When,O,X,X
Elisa,B,Elisa,good
saw,O,X,X
her,O,X,X
own,O,X,X
face,O,X,X
she,O,X,X
was,O,X,X
horrified,O,X,X
to,O,X,X
find,O,X,X
it,O,X,X
so,O,X,X
brown,O,X,X
and,O,X,X
ugly,O,X,X
But,O,X,X
as,O,X,X
soon,O,X,X
as,O,X,X
she,O,X,X
wet,O,X,X
her,O,X,X
slender,O,X,X
hand,O,X,X
and,O,X,X
rubbed,O,X,X
her,O,X,X
brow,O,X,X
and,O,X,X
her,O,X,X
eyes,O,X,X
her,O,X,X
fair,O,X,X
skin,O,X,X
showed,O,X,X
again,O,X,X
Then,O,X,X
she,O,X,X
laid,O,X,X
aside,O,X,X
her,O,X,X
clothes,O,X,X
and,O,X,X
plunged,O,X,X
into,O,X,X
the,O,X,X
fresh,O,X,X
water,O,X,X
In,O,X,X
all,O,X,X
the,O,X,X
world,O,X,X
there,O,X,X
was,O,X,X
no,O,X,X
Kings,B,Father,neutral
daughter,B,Elisa,good
as,O,X,X
lovely,O,X,X
as,O,X,X
Elisa,B,Elisa,good
When,O,X,X
she,O,X,X
had,O,X,X
dressed,O,X,X
herself,O,X,X
and,O,X,X
plaited,O,X,X
her,O,X,X
long,O,X,X
hair,O,X,X
she,O,X,X
went,O,X,X
to,O,X,X
the,O,X,X
sparkling,O,X,X
spring,O,X,X
and,O,X,X
drank,O,X,X
from,O,X,X
the,O,X,X
hollow,O,X,X
of,O,X,X
her,O,X,X
hand,O,X,X
She,O,X,X
wandered,O,X,X
deeper,O,X,X
into,O,X,X
the,O,X,X
woods,O,X,X
without,O,X,X
knowing,O,X,X
whither,O,X,X
she,O,X,X
went,O,X,X
She,O,X,X
thought,O,X,X
of,O,X,X
her,O,X,X
brothers,B,Princes,good
and,O,X,X
she,O,X,X
thought,O,X,X
of,O,X,X
the,B,Lord,good
good,I,Lord,good
Lord,I,Lord,good
who,O,X,X
she,O,X,X
knew,O,X,X
would,O,X,X
not,O,X,X
forsake,O,X,X
her,O,X,X
He,O,X,X
lets,O,X,X
the,O,X,X
wild,O,X,X
crab,O,X,X
apples,O,X,X
grow,O,X,X
to,O,X,X
feed,O,X,X
the,O,X,X
hungry,O,X,X
and,O,X,X
he,O,X,X
led,O,X,X
her,O,X,X
footsteps,O,X,X
to,O,X,X
a,O,X,X
tree,O,X,X
with,O,X,X
its,O,X,X
branches,O,X,X
bent,O,X,X
down,O,X,X
by,O,X,X
the,O,X,X
weight,O,X,X
of,O,X,X
their,O,X,X
fruit,O,X,X
Here,O,X,X
she,O,X,X
had,O,X,X
her,O,X,X
lunch,O,X,X
After,O,X,X
she,O,X,X
put,O,X,X
props,O,X,X
under,O,X,X
the,O,X,X
heavy,O,X,X
limbs,O,X,X
she,O,X,X
went,O,X,X
on,O,X,X
into,O,X,X
the,O,X,X
depths,O,X,X
of,O,X,X
the,O,X,X
forest,O,X,X
It,O,X,X
was,O,X,X
so,O,X,X
quiet,O,X,X
that,O,X,X
she,O,X,X
heard,O,X,X
her,O,X,X
own,O,X,X
footsteps,O,X,X
and,O,X,X
every,O,X,X
dry,O,X,X
leaf,O,X,X
that,O,X,X
rustled,O,X,X
underfoot,O,X,X
Not,O,X,X
a,O,X,X
bird,O,X,X
was,O,X,X
in,O,X,X
sight,O,X,X
not,O,X,X
a,O,X,X
ray,O,X,X
of,O,X,X
the,O,X,X
sun,O,X,X
could,O,X,X
get,O,X,X
through,O,X,X
the,O,X,X
big,O,X,X
heavy,O,X,X
branches,O,X,X
and,O,X,X
the,O,X,X
tall,O,X,X
trees,O,X,X
grew,O,X,X
so,O,X,X
close,O,X,X
together,O,X,X
that,O,X,X
when,O,X,X
she,O,X,X
looked,O,X,X
straight,O,X,X
ahead,O,X,X
it,O,X,X
seemed,O,X,X
as,O,X,X
if,O,X,X
a,O,X,X
solid,O,X,X
fence,O,X,X
of,O,X,X
lofty,O,X,X
palings,O,X,X
imprisoned,O,X,X
her,O,X,X
She,O,X,X
had,O,X,X
never,O,X,X
known,O,X,X
such,O,X,X
solitude,O,X,X
The,O,X,X
night,O,X,X
came,O,X,X
on,O,X,X
pitch,O,X,X
black,O,X,X
Not,O,X,X
one,O,X,X
firefly,O,X,X
glittered,O,X,X
among,O,X,X
the,O,X,X
leaves,O,X,X
as,O,X,X
she,O,X,X
despondently,O,X,X
lay,O,X,X
down,O,X,X
to,O,X,X
sleep,O,X,X
Then,O,X,X
it,O,X,X
seemed,O,X,X
to,O,X,X
her,O,X,X
that,O,X,X
the,O,X,X
branches,O,X,X
parted,O,X,X
overhead,O,X,X
and,O,X,X
the,B,Lord,good
Lord,I,Lord,good
looked,O,X,X
kindly,O,X,X
down,O,X,X
upon,O,X,X
her,O,X,X
and,O,X,X
little,B,Angels,neutral
angels,I,Angels,neutral
peeped,O,X,X
out,O,X,X
from,O,X,X
above,O,X,X
His,O,X,X
head,O,X,X
and,O,X,X
